i want you to recording message video a for Amelia start	[IN:SEND_MESSAGE [SL:TYPE_CONTENT video SL:TYPE_CONTENT] [SL:RECIPIENT Amelia SL:RECIPIENT] IN:SEND_MESSAGE]
there rain forecasted in City , Panama FL week next ? Is	[IN:GET_WEATHER [SL:WEATHER_ATTRIBUTE rain SL:WEATHER_ATTRIBUTE] [SL:LOCATION City , Panama FL SL:LOCATION] [SL:DATE_TIME week next SL:DATE_TIME] IN:GET_WEATHER]
Start chat video a with Scott and Tomas	[IN:CREATE_CALL [SL:CONTACT Scott SL:CONTACT] [SL:CONTACT Tomas SL:CONTACT] IN:CREATE_CALL]
there games sports any in May Are	[IN:GET_EVENT [SL:CATEGORY_EVENT games sports SL:CATEGORY_EVENT] [SL:DATE_TIME in May SL:DATE_TIME] IN:GET_EVENT]
Set . reminder for buying food cat a up	[IN:CREATE_REMINDER [SL:TODO buying food cat SL:TODO] IN:CREATE_REMINDER]
forecast 's Australia , . thanks	[IN:GET_WEATHER [SL:LOCATION Australia SL:LOCATION] IN:GET_WEATHER]
Hang up on parents my	[IN:END_CALL [SL:CONTACT [IN:GET_CONTACT [SL:TYPE_RELATION parents SL:TYPE_RELATION] [SL:CONTACT_RELATED my SL:CONTACT_RELATED] IN:GET_CONTACT] SL:CONTACT] IN:END_CALL]
I would like you to set alarm an	[IN:CREATE_ALARM IN:CREATE_ALARM]
Don't answer . calls from Frank	[IN:IGNORE_CALL [SL:CONTACT Frank SL:CONTACT] IN:IGNORE_CALL]
Michael Jackson Where did die ?	[IN:GET_LIFE_EVENT [SL:CONTACT Michael Jackson SL:CONTACT] [SL:LIFE_EVENT die SL:LIFE_EVENT] IN:GET_LIFE_EVENT]
play ' ' Play that Song by Train on Pandora Please	[IN:PLAY_MUSIC [SL:MUSIC_TRACK_TITLE Play that Song SL:MUSIC_TRACK_TITLE] [SL:MUSIC_ARTIST_NAME Train SL:MUSIC_ARTIST_NAME] [SL:MUSIC_PROVIDER_NAME Pandora SL:MUSIC_PROVIDER_NAME] IN:PLAY_MUSIC]
reminders my for tomorrow are what	[IN:GET_REMINDER [SL:PERSON_REMINDED my SL:PERSON_REMINDED] [SL:DATE_TIME for tomorrow SL:DATE_TIME] IN:GET_REMINDER]
Amanda is Who	[IN:GET_INFO_CONTACT [SL:CONTACT Amanda SL:CONTACT] IN:GET_INFO_CONTACT]
time me for the next 60 seconds	[IN:CREATE_TIMER [SL:METHOD_TIMER time SL:METHOD_TIMER] [SL:DATE_TIME the next 60 seconds SL:DATE_TIME] IN:CREATE_TIMER]
fries french is cooked at temperature What	[IN:GET_INFO_RECIPES [SL:RECIPES_DISH fries french SL:RECIPES_DISH] [SL:RECIPES_ATTRIBUTE temperature SL:RECIPES_ATTRIBUTE] IN:GET_INFO_RECIPES]
headlines news the are what	[IN:GET_STORIES_NEWS [SL:NEWS_TYPE headlines news SL:NEWS_TYPE] IN:GET_STORIES_NEWS]
is weather the like in Charlotte what	[IN:GET_WEATHER [SL:LOCATION Charlotte SL:LOCATION] IN:GET_WEATHER]
reminder Cancel for Dentist	[IN:DELETE_REMINDER [SL:TODO Dentist SL:TODO] IN:DELETE_REMINDER]
add sis to call the	[IN:UPDATE_CALL [SL:CONTACT_ADDED [IN:GET_CONTACT [SL:TYPE_RELATION sis SL:TYPE_RELATION] IN:GET_CONTACT] SL:CONTACT_ADDED] IN:UPDATE_CALL]
Fix . reminder I have to to 5 pm from 4 pm take the dogs to the vent the	[IN:UPDATE_REMINDER_DATE_TIME [SL:PERSON_REMINDED I SL:PERSON_REMINDED] [SL:DATE_TIME to 5 pm SL:DATE_TIME] [SL:DATE_TIME from 4 pm SL:DATE_TIME] [SL:TODO take the dogs to the vent SL:TODO] IN:UPDATE_REMINDER_DATE_TIME]
I How long do bake cake pound a	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE How long SL:RECIPES_ATTRIBUTE] [SL:RECIPES_COOKING_METHOD bake SL:RECIPES_COOKING_METHOD] [SL:RECIPES_DISH cake pound SL:RECIPES_DISH] IN:GET_INFO_RECIPES]
husband 's Shakira is who ?	[IN:GET_CONTACT [SL:TYPE_RELATION husband SL:TYPE_RELATION] [SL:CONTACT_RELATED Shakira SL:CONTACT_RELATED] IN:GET_CONTACT]
Any on day Christmas events	[IN:GET_EVENT [SL:DATE_TIME on day Christmas SL:DATE_TIME] IN:GET_EVENT]
Remind to make appointment counseling a	[IN:CREATE_REMINDER [SL:TODO make appointment counseling a SL:TODO] IN:CREATE_REMINDER]
run my how was long	[IN:GET_TIMER IN:GET_TIMER]
Chris is who ?	[IN:GET_CONTACT [SL:CONTACT Chris SL:CONTACT] IN:GET_CONTACT]
reminder my for in morning the tomorrow Is ?	[IN:GET_REMINDER_DATE_TIME [SL:PERSON_REMINDED my SL:PERSON_REMINDED] [SL:DATE_TIME for in morning the tomorrow SL:DATE_TIME] IN:GET_REMINDER_DATE_TIME]
cancel . alarms set for Sunday all Please	[IN:DELETE_ALARM [SL:DATE_TIME for Sunday SL:DATE_TIME] [SL:AMOUNT all SL:AMOUNT] IN:DELETE_ALARM]
Add alarm new that repeats arvo Sunday every at 3 pm a	[IN:CREATE_ALARM [SL:DATE_TIME arvo Sunday every at 3 pm SL:DATE_TIME] IN:CREATE_ALARM]
pause playlist this	[IN:PAUSE_MUSIC [SL:MUSIC_TYPE playlist SL:MUSIC_TYPE] IN:PAUSE_MUSIC]
Lia How is old ?	[IN:GET_AGE [SL:CONTACT Lia SL:CONTACT] IN:GET_AGE]
it when is going to rain	[IN:GET_WEATHER [SL:WEATHER_ATTRIBUTE rain SL:WEATHER_ATTRIBUTE] IN:GET_WEATHER]
anyone Show friends with GGB me	[IN:GET_CONTACT [SL:TYPE_RELATION friends SL:TYPE_RELATION] [SL:CONTACT_RELATED GGB SL:CONTACT_RELATED] IN:GET_CONTACT]
What is in soup chicken	[IN:GET_INFO_RECIPES [SL:RECIPES_DISH soup chicken SL:RECIPES_DISH] IN:GET_INFO_RECIPES]
monday dawn is when	[IN:GET_SUNRISE [SL:DATE_TIME monday SL:DATE_TIME] IN:GET_SUNRISE]
WhatsApp Gould Matias call	[IN:CREATE_CALL [SL:NAME_APP WhatsApp SL:NAME_APP] [SL:CONTACT Gould Matias SL:CONTACT] IN:CREATE_CALL]
money does NBC getting from big pharma ? much How	[IN:QUESTION_NEWS [SL:NEWS_TOPIC money does NBC getting from big pharma SL:NEWS_TOPIC] IN:QUESTION_NEWS]
Set . reminder a to in 3 hours pick up Lilly from ballet up	[IN:CREATE_REMINDER [SL:DATE_TIME in 3 hours SL:DATE_TIME] [SL:TODO pick up Lilly from ballet SL:TODO] IN:CREATE_REMINDER]
value nutritional of leaves parsley the 's What	[IN:GET_INFO_RECIPES [SL:RECIPES_ATTRIBUTE value nutritional SL:RECIPES_ATTRIBUTE] [SL:RECIPES_INCLUDED_INGREDIENT parsley SL:RECIPES_INCLUDED_INGREDIENT] IN:GET_INFO_RECIPES]
we Will get ? frost a week this	[IN:GET_WEATHER [SL:WEATHER_ATTRIBUTE frost SL:WEATHER_ATTRIBUTE] [SL:DATE_TIME week this SL:DATE_TIME] IN:GET_WEATHER]
news next on News Fox the is when ? tonight	[IN:GET_STORIES_NEWS [SL:NEWS_TYPE news SL:NEWS_TYPE] [SL:NEWS_REFERENCE next SL:NEWS_REFERENCE] [SL:NEWS_SOURCE News Fox SL:NEWS_SOURCE] [SL:DATE_TIME tonight SL:DATE_TIME] IN:GET_STORIES_NEWS]
I need you to message Zachary Fletcher	[IN:SEND_MESSAGE [SL:RECIPIENT Zachary Fletcher SL:RECIPIENT] IN:SEND_MESSAGE]
How is it in Houston morning tomorrow in f degrees hot	[IN:GET_WEATHER [SL:LOCATION Houston SL:LOCATION] [SL:DATE_TIME morning tomorrow SL:DATE_TIME] [SL:WEATHER_TEMPERATURE_UNIT f SL:WEATHER_TEMPERATURE_UNIT] [SL:WEATHER_ATTRIBUTE hot SL:WEATHER_ATTRIBUTE] IN:GET_WEATHER]
let 's recording message video a for Sean start	[IN:SEND_MESSAGE [SL:TYPE_CONTENT video SL:TYPE_CONTENT] [SL:RECIPIENT Sean SL:RECIPIENT] IN:SEND_MESSAGE]
fairs week next happening in arbor ann	[IN:GET_EVENT [SL:CATEGORY_EVENT fairs SL:CATEGORY_EVENT] [SL:DATE_TIME week next SL:DATE_TIME] [SL:LOCATION arbor ann SL:LOCATION] IN:GET_EVENT]
call mark cousin	[IN:CREATE_CALL [SL:CONTACT [IN:GET_CONTACT [SL:CONTACT mark SL:CONTACT] [SL:TYPE_RELATION cousin SL:TYPE_RELATION] IN:GET_CONTACT] SL:CONTACT] IN:CREATE_CALL]
Tina Does work ? at Permanente Kaiser	[IN:GET_EMPLOYER [SL:CONTACT Tina SL:CONTACT] [SL:EMPLOYER Permanente Kaiser SL:EMPLOYER] IN:GET_EMPLOYER]
set alarm for every 3 minutes	[IN:CREATE_ALARM [SL:PERIOD every 3 minutes SL:PERIOD] IN:CREATE_ALARM]
create alarm for 6h35	[IN:CREATE_ALARM [SL:DATE_TIME for 6h35 SL:DATE_TIME] IN:CREATE_ALARM]
Time to talk to George Roy James please	[IN:CREATE_CALL [SL:CONTACT George Roy James SL:CONTACT] IN:CREATE_CALL]
make a for 18 minutes and one for 20 minutes timer	[IN:CREATE_TIMER [SL:DATE_TIME for 18 minutes SL:DATE_TIME] [SL:AMOUNT one SL:AMOUNT] [SL:DATE_TIME for 20 minutes SL:DATE_TIME] [SL:METHOD_TIMER timer SL:METHOD_TIMER] IN:CREATE_TIMER]
create reminder that season new ozarks starts 31 august a on 30 august	[IN:CREATE_REMINDER [SL:TODO [IN:GET_TODO [SL:TODO season new ozarks starts SL:TODO] [SL:DATE_TIME 31 august SL:DATE_TIME] IN:GET_TODO] SL:TODO] [SL:DATE_TIME on 30 august SL:DATE_TIME] IN:CREATE_REMINDER]
recipe free gluten cookie	[IN:GET_RECIPES [SL:RECIPES_TYPE free gluten SL:RECIPES_TYPE] [SL:RECIPES_DISH cookie SL:RECIPES_DISH] IN:GET_RECIPES]
I want to hear album latest 's Daniel Caesar	[IN:PLAY_MUSIC [SL:MUSIC_TYPE album SL:MUSIC_TYPE] [SL:MUSIC_ARTIST_NAME Daniel Caesar SL:MUSIC_ARTIST_NAME] IN:PLAY_MUSIC]
what 's in a burrito	[IN:GET_INFO_RECIPES [SL:RECIPES_DISH burrito SL:RECIPES_DISH] IN:GET_INFO_RECIPES]
add John to call following the	[IN:UPDATE_CALL [SL:CONTACT_ADDED John SL:CONTACT_ADDED] IN:UPDATE_CALL]
play Boy Drummer by Pentatonix Please	[IN:PLAY_MUSIC [SL:MUSIC_TRACK_TITLE Boy Drummer SL:MUSIC_TRACK_TITLE] [SL:MUSIC_ARTIST_NAME Pentatonix SL:MUSIC_ARTIST_NAME] IN:PLAY_MUSIC]
what is happening tonight	[IN:GET_EVENT [SL:DATE_TIME tonight SL:DATE_TIME] IN:GET_EVENT]
you can set alarm an for 10 seconds from now	[IN:CREATE_ALARM [SL:DATE_TIME for 10 seconds from now SL:DATE_TIME] IN:CREATE_ALARM]
Set . two , for one hour and another for three hours before meeting the one reminders	[IN:CREATE_REMINDER [SL:AMOUNT two SL:AMOUNT] [SL:DATE_TIME for one hour SL:DATE_TIME] [SL:DATE_TIME for three hours before SL:DATE_TIME] [SL:TODO meeting the SL:TODO] IN:CREATE_REMINDER]
milk How long does last	[IN:GET_INFO_RECIPES IN:GET_INFO_RECIPES]
Sam When did get ? diploma his	[IN:GET_EDUCATION_TIME [SL:CONTACT Sam SL:CONTACT] [SL:EDUCATION_DEGREE diploma SL:EDUCATION_DEGREE] IN:GET_EDUCATION_TIME]
you how do make sauce alfredo	[IN:GET_RECIPES [SL:RECIPES_DISH sauce alfredo SL:RECIPES_DISH] IN:GET_RECIPES]
Change . to music salsa	[IN:PLAY_MUSIC [SL:MUSIC_TYPE music SL:MUSIC_TYPE] [SL:MUSIC_GENRE salsa SL:MUSIC_GENRE] IN:PLAY_MUSIC]
i would like alarm an for 5 evening this	[IN:CREATE_ALARM [SL:DATE_TIME for 5 evening this SL:DATE_TIME] IN:CREATE_ALARM]
cancel reminder to buy bacon my please	[IN:DELETE_REMINDER [SL:TODO buy bacon SL:TODO] [SL:PERSON_REMINDED my SL:PERSON_REMINDED] IN:DELETE_REMINDER]
Play music German Hip - Hop a little	[IN:PLAY_MUSIC [SL:MUSIC_TYPE music SL:MUSIC_TYPE] [SL:MUSIC_GENRE German Hip - Hop SL:MUSIC_GENRE] IN:PLAY_MUSIC]
Set alarm the for flight the week next	[IN:CREATE_ALARM [SL:DATE_TIME week next SL:DATE_TIME] IN:CREATE_ALARM]
Start . call video a with uncles Lodi	[IN:CREATE_CALL [SL:CONTACT [IN:GET_CONTACT [SL:TYPE_RELATION uncles SL:TYPE_RELATION] [SL:LOCATION Lodi SL:LOCATION] IN:GET_CONTACT] SL:CONTACT] IN:CREATE_CALL]
Only call that if it ’s from Jupiter Bank answer	[IN:ANSWER_CALL [SL:CONTACT Jupiter Bank SL:CONTACT] IN:ANSWER_CALL]
activities Newyear	[IN:GET_EVENT [SL:CATEGORY_EVENT activities SL:CATEGORY_EVENT] [SL:DATE_TIME Newyear SL:DATE_TIME] IN:GET_EVENT]
what 's going on in Roanoke weekend this	[IN:GET_EVENT [SL:LOCATION Roanoke SL:LOCATION] [SL:DATE_TIME weekend this SL:DATE_TIME] IN:GET_EVENT]
going to Prix Grilled Cheese Grand	[IN:SET_RSVP_YES [SL:TITLE_EVENT Prix Grilled Cheese Grand SL:TITLE_EVENT] IN:SET_RSVP_YES]
is weather the like over Christmas ? What	[IN:GET_WEATHER [SL:DATE_TIME over Christmas SL:DATE_TIME] IN:GET_WEATHER]
Make alarm an for the next 7 weeks for Thursday at 6 pm	[IN:CREATE_ALARM [SL:DATE_TIME for the next 7 weeks SL:DATE_TIME] [SL:DATE_TIME for Thursday at 6 pm SL:DATE_TIME] IN:CREATE_ALARM]
it Will be Celsius around 11 degree in Dehli morning tomorrow	[IN:GET_WEATHER [SL:WEATHER_TEMPERATURE_UNIT Celsius SL:WEATHER_TEMPERATURE_UNIT] [SL:WEATHER_ATTRIBUTE around SL:WEATHER_ATTRIBUTE] [SL:WEATHER_ATTRIBUTE 11 SL:WEATHER_ATTRIBUTE] [SL:LOCATION Dehli SL:LOCATION] [SL:DATE_TIME morning tomorrow SL:DATE_TIME] IN:GET_WEATHER]
Colors Play by on Pandora Halsey	[IN:PLAY_MUSIC [SL:MUSIC_TRACK_TITLE Colors SL:MUSIC_TRACK_TITLE] [SL:MUSIC_PROVIDER_NAME Pandora SL:MUSIC_PROVIDER_NAME] [SL:MUSIC_ARTIST_NAME Halsey SL:MUSIC_ARTIST_NAME] IN:PLAY_MUSIC]
Set alarm the Friday for 8 am	[IN:CREATE_ALARM [SL:DATE_TIME Friday for 8 am SL:DATE_TIME] IN:CREATE_ALARM]
some Garrett David Play	[IN:PLAY_MUSIC [SL:MUSIC_ARTIST_NAME Garrett David SL:MUSIC_ARTIST_NAME] IN:PLAY_MUSIC]
what is in an enchilada	[IN:GET_INFO_RECIPES [SL:RECIPES_DISH enchilada SL:RECIPES_DISH] IN:GET_INFO_RECIPES]
call Ahmad A Wu Please	[IN:CREATE_CALL [SL:CONTACT Ahmad A Wu SL:CONTACT] IN:CREATE_CALL]
you can answer ? call video the from nephews	[IN:ANSWER_CALL [SL:CONTACT [IN:GET_CONTACT [SL:TYPE_RELATION nephews SL:TYPE_RELATION] IN:GET_CONTACT] SL:CONTACT] IN:ANSWER_CALL]
find dishes meatless pasta some me	[IN:GET_RECIPES [SL:RECIPES_TYPE meatless SL:RECIPES_TYPE] [SL:RECIPES_DISH pasta SL:RECIPES_DISH] IN:GET_RECIPES]
reminders about 's Girl weekend What there ? are	[IN:GET_REMINDER [SL:TODO 's Girl weekend SL:TODO] IN:GET_REMINDER]
you Can delete ? reminders client my for week next the	[IN:DELETE_REMINDER [SL:TODO client SL:TODO] [SL:PERSON_REMINDED my SL:PERSON_REMINDED] [SL:DATE_TIME for week next the SL:DATE_TIME] IN:DELETE_REMINDER]
you Can call Franky Annalise Richmond	[IN:CREATE_CALL [SL:CONTACT Franky Annalise Richmond SL:CONTACT] IN:CREATE_CALL]
Any Donald trump for today stories	[IN:GET_STORIES_NEWS [SL:NEWS_TOPIC Donald trump SL:NEWS_TOPIC] [SL:DATE_TIME for today SL:DATE_TIME] [SL:NEWS_TYPE stories SL:NEWS_TYPE] IN:GET_STORIES_NEWS]
alarm Snooze	[IN:SNOOZE_ALARM IN:SNOOZE_ALARM]
play playlist favorite my please	[IN:PLAY_MUSIC [SL:MUSIC_TYPE playlist SL:MUSIC_TYPE] [SL:MUSIC_PLAYLIST_TITLE favorite SL:MUSIC_PLAYLIST_TITLE] IN:PLAY_MUSIC]
Remind . me of the soccer game that is today at 3 pm	[IN:CREATE_REMINDER [SL:PERSON_REMINDED me SL:PERSON_REMINDED] [SL:TODO the soccer game that is SL:TODO] [SL:DATE_TIME today at 3 pm SL:DATE_TIME] IN:CREATE_REMINDER]
Call boyfriend	[IN:CREATE_CALL [SL:CONTACT [IN:GET_CONTACT [SL:TYPE_RELATION boyfriend SL:TYPE_RELATION] IN:GET_CONTACT] SL:CONTACT] IN:CREATE_CALL]
occupation 's Emily is What ?	[IN:GET_JOB [SL:CONTACT Emily SL:CONTACT] IN:GET_JOB]
record message video a for kid Please	[IN:SEND_MESSAGE [SL:TYPE_CONTENT video SL:TYPE_CONTENT] [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION kid SL:TYPE_RELATION] IN:GET_CONTACT] SL:RECIPIENT] IN:SEND_MESSAGE]
Remove reminder the for Rob 's soccer practice on Sunday	[IN:DELETE_REMINDER [SL:TODO Rob 's soccer practice SL:TODO] [SL:DATE_TIME on Sunday SL:DATE_TIME] IN:DELETE_REMINDER]
Call Catherine Ewing Gibson for me	[IN:CREATE_CALL [SL:CONTACT Catherine Ewing Gibson SL:CONTACT] IN:CREATE_CALL]
it will rain ? time What in Seattle on Monday	[IN:GET_WEATHER [SL:WEATHER_ATTRIBUTE rain SL:WEATHER_ATTRIBUTE] [SL:LOCATION Seattle SL:LOCATION] [SL:DATE_TIME on Monday SL:DATE_TIME] IN:GET_WEATHER]
call one third the	[IN:CREATE_CALL [SL:ORDINAL third SL:ORDINAL] IN:CREATE_CALL]
I should do What in Philadelphia night tomorrow	[IN:GET_EVENT [SL:LOCATION Philadelphia SL:LOCATION] [SL:DATE_TIME night tomorrow SL:DATE_TIME] IN:GET_EVENT]
Alarm set in intervals minute ten starting now	[IN:CREATE_ALARM [SL:DATE_TIME in intervals minute ten SL:DATE_TIME] IN:CREATE_ALARM]
Add ' ' eggs to reminder ' ' buy coffee my	[IN:UPDATE_REMINDER_TODO [SL:TODO eggs SL:TODO] [SL:TODO buy coffee SL:TODO] [SL:PERSON_REMINDED my SL:PERSON_REMINDED] IN:UPDATE_REMINDER_TODO]
I should pair kind What of mushrooms with steak sirloin my	[IN:GET_INFO_RECIPES [SL:RECIPES_INCLUDED_INGREDIENT mushrooms SL:RECIPES_INCLUDED_INGREDIENT] [SL:RECIPES_INCLUDED_INGREDIENT steak sirloin SL:RECIPES_INCLUDED_INGREDIENT] IN:GET_INFO_RECIPES]
Doug Where does work	[IN:GET_EMPLOYER [SL:CONTACT Doug SL:CONTACT] IN:GET_EMPLOYER]
news the current regarding Trump is What ?	[IN:GET_STORIES_NEWS [SL:NEWS_TYPE news SL:NEWS_TYPE] [SL:DATE_TIME the current SL:DATE_TIME] [SL:NEWS_TOPIC Trump SL:NEWS_TOPIC] IN:GET_STORIES_NEWS]
not do bother me	[IN:SET_UNAVAILABLE IN:SET_UNAVAILABLE]
Concerts in Seattle weekend this	[IN:GET_EVENT [SL:CATEGORY_EVENT Concerts SL:CATEGORY_EVENT] [SL:LOCATION Seattle SL:LOCATION] [SL:DATE_TIME weekend this SL:DATE_TIME] IN:GET_EVENT]
Cancel reminder my on thursday	[IN:DELETE_REMINDER [SL:PERSON_REMINDED my SL:PERSON_REMINDED] [SL:DATE_TIME on thursday SL:DATE_TIME] IN:DELETE_REMINDER]
cookies should be baked at temperature What	[IN:GET_INFO_RECIPES [SL:RECIPES_DISH cookies SL:RECIPES_DISH] [SL:RECIPES_COOKING_METHOD baked SL:RECIPES_COOKING_METHOD] [SL:RECIPES_ATTRIBUTE temperature SL:RECIPES_ATTRIBUTE] IN:GET_INFO_RECIPES]
WhatsApp Haynes Jayce call	[IN:CREATE_CALL [SL:NAME_APP WhatsApp SL:NAME_APP] [SL:CONTACT Haynes Jayce SL:CONTACT] IN:CREATE_CALL]
Remind . me to get eggs after work tonight	[IN:CREATE_REMINDER [SL:PERSON_REMINDED me SL:PERSON_REMINDED] [SL:TODO get eggs after work SL:TODO] [SL:DATE_TIME tonight SL:DATE_TIME] IN:CREATE_REMINDER]
Show changes hour by hour temperature the throughout day the me	[IN:GET_WEATHER [SL:DATE_TIME hour SL:DATE_TIME] [SL:DATE_TIME day SL:DATE_TIME] IN:GET_WEATHER]
I Do need to chicken before putting it in pot crock the defrost	[IN:IS_TRUE_RECIPES [SL:RECIPES_INCLUDED_INGREDIENT chicken SL:RECIPES_INCLUDED_INGREDIENT] [SL:RECIPES_COOKING_METHOD pot crock SL:RECIPES_COOKING_METHOD] [SL:RECIPES_COOKING_METHOD defrost SL:RECIPES_COOKING_METHOD] IN:IS_TRUE_RECIPES]
Tina D . smith is who ?	[IN:GET_INFO_CONTACT [SL:CONTACT Tina D . smith SL:CONTACT] IN:GET_INFO_CONTACT]
I want . alarm an for 2 pm	[IN:CREATE_ALARM [SL:DATE_TIME for 2 pm SL:DATE_TIME] IN:CREATE_ALARM]
play songs hip hop	[IN:PLAY_MUSIC [SL:MUSIC_TYPE songs SL:MUSIC_TYPE] [SL:MUSIC_GENRE hip hop SL:MUSIC_GENRE] IN:PLAY_MUSIC]
